angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.0454123,95.8234,-1.67448,1.68053,0.327018,5.98847,6.97085,8.77479,12.1576,18.8069,31.3593,68.124,188.242,171.879,159.533,126.736,81.5652,53.2338,36.4939,26.3295,19.1254,14.7775,12.2343,10.7818,10368.3,3,-0.0174441654235124,1.0,1.7705082427710296e-06
0.0431451,96.8564,-1.68986,1.70182,0.320951,6.02751,7.01134,8.81535,12.1887,18.7828,31.0991,66.2102,188.5,172.504,160.886,130.871,83.1137,53.7968,36.6994,26.3979,19.1327,14.7623,12.2107,10.7548,10460.9,3,-0.0239841537550091,1.0,1.6352820239262656e-06
0.0416059,97.8968,-1.65428,1.72464,0.31504,6.06979,7.05717,8.86591,12.2417,18.816,31.0086,65.1598,188.453,172.687,161.494,133.676,84.093,54.1154,36.7912,26.4089,19.1118,14.7319,12.1781,10.7218,10542.6,3,-0.0266127889975905,1.0,1.7548380128573629e-06
0.0407058,98.9415,-1.56762,1.74733,0.309277,6.11489,7.10762,8.92516,12.3136,18.8983,31.0605,64.7855,188.136,172.506,161.547,135.148,84.5318,54.2093,36.7808,26.369,19.0659,14.6882,12.1376,10.6837,10617.5,3,-0.0259085381403565,1.0,2.176967973355204e-06
0.0402783,99.9882,-1.44183,1.76893,0.303648,6.16187,7.16128,8.99057,12.3992,19.0162,31.2145,64.8807,187.616,172.065,161.221,135.563,84.5557,54.1343,36.6944,26.2917,19.0019,14.6349,12.0915,10.6419,10688.7,3,-0.0228563686832785,1.0,3.0158787922118797e-06
0.0401397,101.035,-1.2939,1.78586,0.298147,6.20961,7.21646,9.0592,12.4923,19.1546,31.4289,65.2531,186.971,171.465,160.672,135.315,84.3247,53.957,36.5628,26.1924,18.9275,14.5764,12.0424,10.5984,10758.0,3,-0.018510184250772,1.0,4.43996032117866e-06
0.0401216,102.081,-1.13969,1.8012,0.292765,6.2571,7.27162,9.12835,12.5874,19.2999,31.6656,65.7351,186.271,170.798,160.03,134.796,83.9915,53.74,36.4142,26.0853,18.8498,14.5163,11.9927,10.5546,10826.6,3,-0.0138038252480328,1.0,6.69390574330464e-06
0.0400914,103.126,-0.993485,1.8163,0.287494,6.30353,7.3255,9.19586,12.6802,19.4412,31.8945,66.194,185.57,170.133,159.395,134.317,83.6763,53.532,36.2708,25.9815,18.7742,14.4579,11.9443,10.5119,10894.1,3,-0.0136554270051419,1.0,9.855414100456983e-06
0.0400688,104.17,-0.872532,1.83185,0.282319,6.34915,7.37847,9.26224,12.7715,19.5804,32.1208,66.6516,184.86,169.459,158.752,133.829,83.3602,53.3251,36.1287,25.8789,18.6996,14.4003,11.8966,10.4698,10960.0,3,-0.0136854124255478,1.0,1.382281625410542e-05
0.0401403,105.214,-0.763525,1.84761,0.277216,6.39479,7.43167,9.32937,12.8648,19.7259,32.3662,67.1996,184.107,168.732,158.035,133.132,82.9646,53.0869,35.9732,25.77,18.6223,14.3413,11.8482,10.4275,11024.5,3,-0.0146267831325531,1.0,1.89570666407235e-05
