angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
-0.00113088,58.0739,1.45251,-0.593704,-0.830994,17.698,21.2228,28.1352,42.9655,82.2383,200.0,47.5919,15.6392,10.8141,9.37238,8.27206,6.70425,5.22979,4.05764,3.18575,2.43652,1.91944,1.59706,1.40718,6719.68,2,0.4981180787086487,0.08055744394659996,0.001580604910850525
-0.00166351,58.0235,1.62466,-0.598506,-0.829383,17.4042,20.7459,27.2083,40.668,73.829,181.08,117.837,18.9791,12.1825,10.3361,8.97817,7.11535,5.43627,4.14899,3.21874,2.46011,1.9383,1.6128,1.42102,6701.44,2,0.5586377799510956,0.051436846703290934,0.0006848552729934454
-0.0043543,57.9349,1.75457,-0.603317,-0.827532,17.0704,20.2164,26.2112,38.3202,66.128,140.134,200.0,25.8657,14.5363,11.9288,10.1172,7.76579,5.76846,4.30951,3.29183,2.4973,1.9661,1.63484,1.43971,6678.82,2,0.5520846068859101,0.04461896494030952,0.00018130819080397487
-0.0088647,57.8411,1.80842,-0.605789,-0.82538,16.7095,19.6552,25.1848,36.0192,59.3087,112.231,200.0,45.0423,18.9022,14.6556,11.97,8.76589,6.26524,4.55334,3.41191,2.55049,2.0028,1.66328,1.46345,6665.33,2,0.4924623191356659,0.07130126580595969,0.00013601018581539394
-0.0142382,57.7935,1.75009,-0.604612,-0.822944,16.3448,19.0975,24.1915,33.8912,53.5471,92.9487,200.0,200.0,28.2232,19.6228,15.0432,10.263,6.96154,4.887,3.57896,2.62872,2.04575,1.69637,1.49094,6674.06,2,0.47787909507751464,0.006458169315010309,0.00012727846624329686
-0.0194896,57.7221,1.64904,-0.638662,-0.820277,15.9954,18.5712,23.2763,32.009,48.8316,79.4005,160.898,200.0,57.0304,30.1495,20.4956,12.5019,7.89959,5.31458,3.7907,2.73072,2.09881,1.73176,1.52045,6630.4,2,0.32400554120273073,0.531226280780924,0.0006801530505543767
-0.022662,58.1509,1.21563,-0.691522,-0.817609,15.6927,18.1209,22.5092,30.4849,45.2469,70.1985,126.906,200.0,200.0,59.169,30.7192,15.6683,9.04399,5.80022,4.02435,2.84338,2.15918,1.76813,1.54744,7141.25,2,0.1535842940211296,1.0,0.00027997812721878293
-0.0211571,58.9057,0.549278,-0.738739,-0.815431,15.4729,17.797,21.9654,29.4319,42.8804,64.5711,109.506,200.0,200.0,200.0,49.3387,19.4053,10.1732,6.24174,4.22885,2.94045,2.2114,1.80011,1.56957,7938.16,2,0.21199945360422134,1.0,4.1675681131891906e-05
-0.017166,59.7981,0.218538,-0.774533,-0.813937,15.2943,17.5354,21.5312,28.6067,41.0857,60.5188,98.2524,185.729,200.0,200.0,99.9135,24.2585,11.3716,6.67433,4.42225,3.03093,2.26013,1.83028,1.59077,8620.47,2,0.18895257264375687,1.0,1.7249419761355968e-05
-0.0179837,60.7529,-0.174109,-0.798848,-0.812986,15.1143,17.2739,21.102,27.8052,39.3917,56.8543,88.875,154.767,200.0,200.0,200.0,32.6476,12.953,7.19696,4.64809,3.13542,2.3167,1.86581,1.61619,9402.78,2,0.1696016550064087,1.0,3.7446337955771017e-06
-0.0299366,61.7439,-0.614958,-0.814858,-0.811948,14.9346,17.0143,20.6805,27.0312,37.7994,53.5425,80.9811,132.254,200.0,200.0,200.0,50.3225,15.1018,7.83043,4.91016,3.25455,2.38113,1.90658,1.64567,10246.2,2,0.09293099865317345,1.0,2.135197792085819e-06
-0.041334,62.7554,-1.19485,-0.82653,-0.810668,14.7665,16.7733,20.2929,26.3306,36.3939,50.7203,74.6488,116.122,184.909,200.0,200.0,103.03,17.9339,8.55383,5.19469,3.3812,2.44939,1.94996,1.67728,11056.5,2,-0.03288872390985489,1.0,3.873277364618844e-07
-0.05035,63.7695,-1.86916,-0.835998,-0.809316,14.6346,16.5855,19.9942,25.7985,35.3492,48.6829,70.288,105.881,160.232,200.0,200.0,200.0,21.0534,9.23677,5.4513,3.49378,2.51021,1.98898,1.70603,11856.9,2,-0.12486594915390015,1.0,1.8544120905517048e-08
